participant_id,age,gender,grade,art_experience,emotion_label,well_being_score,engagement_score,stress_level,creativity_score,hours_art_weekly,preferred_art_medium,session_duration_minutes
1579,15,M,12,Medium,Happiness,2.6,3.8,2.7,1.1,7.7,Watercolor,75
1580,17,M,10,Low,Calm,1.8,4.5,1.4,2.7,8.9,Mixed,78
1581,16,M,11,High,Anxiety,2.2,1.2,1.5,2.3,8.1,Pencil,44
1582,17,M,9,Low,Happiness,3.1,4.3,3.7,1.1,1.2,Pencil,32
1583,18,M,12,High,Excitement,3.1,1.6,3.6,2.1,1.6,Pencil,74
1584,14,M,12,Low,Frustration,3.5,2.2,4.3,2.2,2.9,Watercolor,99
1585,15,M,12,Low,Excitement,1.4,3.0,1.7,3.7,2.5,Pencil,75
1586,14,M,11,Low,Calm,3.9,4.2,3.8,1.4,0.8,Mixed,76
1587,17,M,12,Medium,Excitement,1.8,4.0,1.8,2.6,6.3,Pencil,86
1588,18,M,12,Low,Excitement,2.1,3.9,2.1,1.0,3.4,Pencil,35
1589,15,M,10,Low,Happiness,2.3,3.6,1.0,3.8,2.2,Mixed,76
1590,14,F,10,High,Calm,2.8,2.3,1.3,1.3,5.0,Digital,83
1591,18,M,10,Medium,Calm,3.5,2.0,1.7,2.3,7.2,Digital,52
1592,15,F,10,Low,Frustration,2.0,1.2,4.4,4.0,7.4,Mixed,114
1593,14,M,12,Low,Frustration,3.7,4.1,2.7,3.0,7.1,Pencil,31
1594,18,M,12,Medium,Calm,2.2,1.3,1.7,3.1,4.8,Watercolor,105
1595,18,F,10,Low,Happiness,2.5,1.9,1.2,3.5,2.0,Pencil,37
1596,16,F,11,Medium,Frustration,1.3,4.9,3.9,1.1,4.3,Digital,41
1597,16,F,12,Medium,Anxiety,2.6,1.1,2.0,2.5,9.6,Mixed,79
1598,18,F,12,Medium,Calm,3.6,4.0,2.0,4.8,4.5,Pencil,86
1599,15,M,12,Medium,Sadness,3.8,4.3,3.2,3.2,7.5,Pencil,34
1600,16,F,11,Medium,Happiness,1.7,3.9,1.9,2.3,8.6,Digital,96
1601,16,M,11,Low,Excitement,2.6,1.5,2.4,2.6,8.1,Pencil,84
1602,15,M,11,Low,Frustration,1.9,2.1,4.8,1.1,9.7,Digital,89
1603,15,F,11,Medium,Calm,4.4,1.5,4.3,2.2,0.7,Watercolor,63
1604,15,F,12,High,Anxiety,2.5,1.9,2.7,3.8,9.2,Mixed,64
1605,17,F,11,Low,Excitement,1.8,4.7,4.3,4.0,3.6,Mixed,99
1606,14,F,9,High,Frustration,1.1,4.5,4.2,4.0,1.4,Mixed,66
1607,16,F,12,High,Calm,1.2,4.3,1.6,2.9,4.4,Pencil,46
1608,16,F,11,Medium,Anxiety,1.9,4.5,2.9,4.6,2.2,Watercolor,90
1609,18,M,9,Medium,Excitement,4.5,1.8,1.3,1.7,7.6,Pencil,101
1610,17,M,12,Medium,Happiness,2.5,2.8,3.7,2.7,8.6,Pencil,37
1611,14,M,9,Low,Anxiety,4.6,4.5,4.5,1.5,7.9,Pencil,35
1612,15,M,9,Medium,Happiness,1.5,1.9,4.8,3.9,6.9,Mixed,64
1613,18,F,11,High,Calm,2.5,4.3,3.7,1.3,9.5,Digital,112
1614,18,M,12,High,Calm,3.1,4.8,4.7,4.2,7.3,Mixed,41
1615,16,M,11,Medium,Anxiety,1.5,1.1,1.0,2.7,2.4,Watercolor,118
1616,14,M,12,High,Happiness,1.7,1.3,4.6,1.5,1.5,Mixed,34
1617,14,F,9,High,Sadness,4.8,2.1,2.9,3.0,8.1,Pencil,56
1618,18,F,10,Medium,Frustration,4.6,4.0,3.7,4.7,8.2,Watercolor,61
1619,16,M,10,Medium,Excitement,4.0,2.5,1.9,1.3,1.7,Digital,42
1620,18,F,12,Medium,Anxiety,3.2,1.0,4.2,4.1,7.6,Digital,101
1621,16,M,9,Medium,Sadness,2.7,4.9,2.4,3.2,1.3,Pencil,43
1622,18,F,11,Low,Sadness,3.6,2.1,2.0,2.5,3.5,Digital,92
1623,15,F,10,High,Anxiety,1.5,4.3,2.1,2.1,9.9,Pencil,44
1624,14,F,12,High,Anxiety,3.1,2.1,2.5,4.9,7.5,Watercolor,48
1625,14,M,10,High,Happiness,2.5,2.1,4.7,2.2,5.2,Pencil,77
1626,17,F,10,High,Sadness,1.7,1.4,3.7,1.6,2.1,Mixed,84
1627,14,F,11,High,Frustration,1.8,1.0,1.1,1.7,6.4,Mixed,64
1628,17,F,9,Medium,Happiness,4.6,1.5,3.1,4.0,5.2,Digital,58
1629,14,M,10,Medium,Anxiety,4.7,3.8,4.7,1.8,3.9,Watercolor,67
1630,16,F,9,Low,Calm,3.5,1.1,1.2,2.3,5.9,Watercolor,36
1631,17,M,10,Low,Sadness,1.2,1.3,4.5,2.5,7.0,Pencil,75
1632,17,F,11,High,Sadness,1.2,4.2,3.7,4.4,5.3,Mixed,60
1633,18,F,9,High,Happiness,3.2,4.8,2.8,1.6,1.0,Digital,63
1634,16,F,11,High,Happiness,1.8,2.5,3.7,4.8,1.8,Pencil,94
1635,14,M,9,High,Anxiety,3.1,2.7,4.7,1.6,0.7,Watercolor,87
1636,16,M,11,Low,Happiness,3.5,3.8,2.3,1.2,5.9,Digital,115
1637,16,M,12,High,Excitement,2.5,2.4,4.8,3.8,9.2,Pencil,65
1638,15,M,11,Low,Happiness,2.1,2.7,2.0,1.4,2.6,Watercolor,85
1639,17,M,10,Low,Excitement,1.0,3.2,1.8,3.4,7.1,Mixed,78
1640,17,M,11,Medium,Happiness,3.4,3.1,2.3,4.8,9.8,Digital,54
1641,15,F,9,High,Excitement,2.8,3.6,4.5,3.0,7.7,Digital,59
1642,14,F,9,Medium,Excitement,3.6,3.5,2.8,1.9,2.2,Watercolor,109
1643,17,M,10,Medium,Sadness,1.7,1.8,2.1,4.8,5.9,Watercolor,105
1644,18,M,12,Medium,Anxiety,1.4,3.6,1.4,4.4,0.1,Watercolor,97
1645,18,M,11,Medium,Happiness,1.7,3.1,3.1,1.6,5.6,Pencil,78
1646,16,M,10,High,Anxiety,4.0,2.9,3.8,4.9,6.4,Pencil,113
1647,17,M,9,High,Calm,2.3,1.8,2.3,3.0,3.6,Watercolor,89
1648,15,M,9,Medium,Sadness,1.2,3.4,2.5,3.0,6.9,Mixed,64
1649,18,M,10,High,Sadness,2.4,1.6,4.3,2.1,4.4,Pencil,32
1650,15,F,10,High,Anxiety,2.7,3.8,2.9,3.6,5.7,Pencil,73
1651,18,M,10,High,Happiness,4.7,3.8,3.7,1.6,0.8,Digital,47
1652,15,F,11,High,Calm,4.9,1.9,4.9,2.6,3.8,Watercolor,79
1653,15,M,11,Medium,Anxiety,3.4,1.1,2.4,3.6,5.0,Watercolor,109
1654,17,M,10,Low,Calm,4.3,1.6,3.2,3.5,4.2,Watercolor,99
1655,16,M,10,Low,Happiness,3.2,3.3,4.1,2.5,9.7,Pencil,85
1656,16,M,11,High,Excitement,4.1,2.0,2.4,1.4,1.0,Pencil,81
1657,14,F,11,High,Sadness,3.4,4.2,4.1,1.1,6.4,Mixed,31
1658,18,F,12,Low,Happiness,4.4,2.2,3.2,2.7,2.3,Digital,108
1659,18,F,10,Medium,Calm,3.0,2.0,4.5,3.6,9.9,Watercolor,113
1660,17,M,12,High,Calm,4.1,4.8,2.3,3.5,9.3,Watercolor,116
1661,16,F,9,Low,Sadness,3.5,1.5,5.0,2.1,3.4,Pencil,62
1662,15,M,10,Medium,Happiness,3.2,2.5,3.7,3.7,6.2,Digital,116
1663,18,F,11,High,Sadness,2.7,1.8,1.6,2.4,8.3,Digital,118
1664,16,F,9,High,Excitement,2.7,2.2,2.2,2.0,7.0,Digital,112
1665,14,M,12,High,Anxiety,4.6,3.7,2.6,1.2,1.3,Watercolor,45
1666,15,F,9,High,Sadness,1.6,3.5,4.5,1.7,2.6,Watercolor,62
1667,14,F,12,Medium,Anxiety,3.2,4.4,1.7,1.3,4.1,Mixed,81
1668,15,F,11,Medium,Calm,3.3,4.3,3.7,1.4,3.2,Watercolor,54
1669,15,M,10,Medium,Happiness,1.7,2.0,2.0,4.9,1.3,Mixed,99
1670,17,M,12,High,Frustration,2.3,1.1,3.8,2.2,1.4,Pencil,34
1671,15,M,10,High,Sadness,2.7,3.4,3.2,3.8,8.9,Pencil,40
1672,16,M,9,Low,Calm,3.6,4.7,1.7,2.6,7.6,Mixed,76
1673,14,M,12,High,Calm,4.9,1.9,2.1,1.8,7.2,Mixed,117
1674,16,M,10,High,Frustration,4.6,2.2,2.9,2.9,4.0,Mixed,47
1675,17,M,10,High,Excitement,1.5,4.8,1.2,2.9,9.0,Pencil,73
1676,17,M,11,High,Anxiety,1.4,2.3,1.4,2.5,8.8,Mixed,106
1677,14,F,12,Medium,Sadness,3.9,1.2,2.0,3.2,9.0,Watercolor,40
1678,14,M,11,High,Sadness,2.7,2.6,3.0,3.4,3.6,Digital,57
1679,14,F,10,Low,Calm,4.4,2.0,2.5,3.0,3.0,Digital,45
1680,15,F,11,Low,Anxiety,4.5,4.5,2.5,3.7,1.8,Digital,114
1681,15,M,12,Low,Sadness,1.2,1.6,1.4,2.9,4.1,Watercolor,106
1682,15,M,11,Medium,Anxiety,2.7,2.4,4.3,1.1,3.0,Watercolor,86
1683,17,F,10,Medium,Excitement,1.5,1.6,2.3,1.1,5.5,Digital,44
1684,15,M,11,Low,Anxiety,1.8,3.6,1.9,5.0,2.9,Watercolor,116
1685,17,F,10,Medium,Sadness,3.1,1.9,2.1,2.5,0.4,Pencil,114
1686,15,M,12,Medium,Frustration,1.7,1.4,2.7,1.2,7.3,Mixed,106
1687,15,M,9,Low,Frustration,1.1,3.2,3.5,1.3,7.5,Mixed,91
1688,17,M,10,Low,Anxiety,1.8,3.8,1.1,2.4,9.8,Pencil,111
1689,14,M,10,Medium,Calm,2.3,1.1,1.5,3.8,1.2,Pencil,32
1690,18,M,12,Low,Sadness,2.1,3.0,4.1,3.0,3.7,Watercolor,84
1691,15,F,11,Low,Sadness,1.1,1.7,2.1,3.6,7.2,Mixed,32
1692,16,F,11,High,Calm,1.6,2.5,4.6,4.3,3.4,Mixed,80
1693,14,F,11,Medium,Sadness,3.4,2.9,4.3,2.9,1.0,Digital,41
1694,14,F,11,Medium,Frustration,4.4,4.0,3.2,1.2,2.3,Pencil,58
1695,14,M,9,High,Calm,4.9,2.2,4.5,3.5,1.2,Watercolor,43
1696,15,F,12,Medium,Anxiety,4.2,1.0,3.8,3.7,2.7,Digital,49
1697,18,M,10,Low,Excitement,4.2,4.9,2.4,4.6,8.8,Mixed,48
1698,16,F,11,Low,Sadness,1.6,3.8,4.0,1.9,6.3,Watercolor,68
1699,15,F,10,Medium,Anxiety,1.3,2.2,3.5,2.2,9.5,Digital,115
1700,17,M,10,High,Happiness,3.0,4.0,2.1,1.6,9.0,Mixed,33
1701,14,M,12,High,Sadness,3.0,5.0,2.1,5.0,1.8,Digital,67
1702,16,F,11,Low,Frustration,4.5,2.7,4.9,2.1,7.2,Pencil,84
1703,18,F,12,Medium,Happiness,2.5,2.0,4.5,1.6,0.3,Mixed,119
1704,15,F,11,Medium,Frustration,3.1,4.9,1.8,3.0,4.2,Watercolor,111
1705,18,F,10,High,Anxiety,3.2,4.3,1.9,1.2,4.7,Digital,102
1706,18,M,9,High,Excitement,1.1,3.4,2.2,3.4,7.6,Watercolor,77
1707,17,M,12,Medium,Happiness,3.1,1.1,1.1,1.5,9.5,Mixed,35
1708,16,F,11,High,Frustration,3.2,1.9,2.9,3.5,7.0,Digital,113
1709,14,M,11,Medium,Frustration,4.5,4.0,2.6,2.9,3.1,Pencil,48
1710,14,M,9,High,Excitement,2.8,2.8,2.3,4.7,7.5,Mixed,93
1711,17,M,11,High,Excitement,4.7,3.6,2.2,4.9,2.1,Mixed,85
1712,18,M,10,Medium,Sadness,2.9,4.0,4.7,1.7,6.0,Mixed,84
1713,17,M,9,High,Calm,1.3,4.4,2.1,2.3,2.4,Watercolor,69
1714,18,M,12,Low,Calm,3.6,1.7,4.7,3.6,7.0,Pencil,110
1715,16,F,10,Low,Happiness,3.2,2.9,3.3,3.9,8.7,Digital,71
1716,15,F,12,Medium,Anxiety,1.1,4.1,1.9,2.5,0.6,Mixed,112
1717,17,M,12,High,Excitement,4.9,3.4,2.4,1.8,6.5,Mixed,80
1718,18,F,10,Low,Calm,1.5,1.5,4.7,4.6,0.0,Mixed,54
1719,14,M,12,High,Calm,4.9,4.4,2.2,5.0,2.6,Pencil,64
1720,16,M,12,High,Anxiety,3.8,2.1,4.2,3.8,5.3,Digital,112
1721,17,M,9,High,Frustration,1.4,3.7,1.2,1.5,1.4,Watercolor,60
1722,18,M,9,High,Frustration,3.4,3.3,4.5,3.0,6.9,Watercolor,111
1723,16,M,10,Medium,Anxiety,1.6,4.2,4.3,2.9,3.9,Pencil,70
1724,16,F,9,High,Sadness,1.5,4.1,4.1,1.0,4.2,Pencil,32
1725,14,M,9,Low,Happiness,3.8,3.3,4.2,4.8,1.7,Pencil,70
1726,14,M,11,Low,Anxiety,3.0,2.5,4.1,2.6,9.2,Watercolor,113
1727,14,F,12,Medium,Calm,3.4,1.6,4.2,2.9,9.6,Digital,49
1728,15,F,9,Low,Sadness,3.8,3.5,2.4,2.2,3.7,Pencil,65
1729,18,F,11,High,Anxiety,4.5,2.2,1.5,2.3,1.7,Mixed,101
1730,14,F,9,High,Calm,1.4,1.3,3.1,1.2,3.0,Watercolor,72
1731,18,M,10,High,Excitement,2.7,2.4,1.5,1.2,8.5,Pencil,97
1732,14,M,11,High,Calm,1.6,2.9,4.4,1.9,10.0,Pencil,69
1733,14,M,10,High,Calm,3.6,3.5,2.1,2.3,3.4,Pencil,110
1734,14,M,10,Medium,Anxiety,1.8,4.1,4.7,4.9,7.5,Watercolor,65
1735,14,M,9,High,Happiness,2.2,4.0,2.0,3.9,1.2,Digital,119
1736,15,F,11,High,Happiness,4.1,4.7,4.9,2.3,8.8,Watercolor,45
1737,16,M,11,Medium,Anxiety,3.3,4.2,3.8,3.1,8.3,Mixed,73
1738,15,M,10,Medium,Calm,4.0,1.4,3.3,2.4,8.5,Mixed,64
1739,16,M,11,High,Calm,2.8,3.4,2.2,1.2,3.1,Digital,89
1740,14,M,12,Medium,Excitement,2.0,4.8,4.2,1.7,0.9,Digital,37
1741,14,F,10,High,Anxiety,2.0,3.3,3.6,3.2,5.6,Mixed,36
1742,14,M,10,High,Happiness,3.2,4.8,4.3,2.0,1.0,Digital,113
1743,17,F,11,High,Sadness,4.5,2.4,3.0,3.5,9.9,Pencil,43
1744,18,F,10,High,Calm,5.0,4.8,2.4,3.2,7.9,Mixed,51
1745,17,M,9,Medium,Excitement,1.5,2.1,2.7,4.5,1.7,Mixed,80
1746,18,F,10,High,Happiness,3.2,3.5,1.3,2.8,4.8,Digital,78
1747,16,M,9,Low,Sadness,3.4,5.0,1.9,3.1,8.1,Mixed,40
1748,18,F,12,Medium,Calm,1.9,2.5,1.5,3.7,5.1,Pencil,46
1749,18,F,10,Low,Happiness,2.3,1.8,1.7,1.5,2.4,Mixed,119
1750,16,M,12,Low,Sadness,3.3,1.1,4.2,4.7,0.1,Digital,66
1751,17,F,11,Medium,Happiness,1.5,2.3,3.2,1.9,6.5,Pencil,64
1752,18,F,10,Low,Excitement,4.4,3.5,4.9,4.6,2.8,Mixed,106
1753,14,F,12,Medium,Calm,1.5,1.0,1.3,1.4,9.2,Watercolor,31
